frame_number,timestamp_ms,landmark_name,visible,x,y,z
0,0,pose_LEFT_SHOULDER,0.99967,0.50621,0.2209,0.19148
0,0,pose_RIGHT_SHOULDER,0.99996,0.50331,0.21511,-0.16559
0,0,pose_LEFT_ELBOW,0.08983,0.54771,0.35497,0.13956
0,0,pose_RIGHT_ELBOW,0.96665,0.55987,0.35499,-0.12358
0,0,pose_LEFT_WRIST,0.20895,0.59797,0.3102,-0.05215
0,0,pose_RIGHT_WRIST,0.88163,0.60883,0.29306,0.09815
0,0,pose_LEFT_PINKY,0.23545,0.61415,0.29363,-0.08156
0,0,pose_RIGHT_PINKY,0.82502,0.62745,0.26786,0.10251
0,0,pose_LEFT_INDEX,0.2456,0.61597,0.28072,-0.08639
0,0,pose_RIGHT_INDEX,0.81347,0.61864,0.26163,0.09855
0,0,pose_LEFT_THUMB,0.24719,0.6088,0.28803,-0.06379
0,0,pose_RIGHT_THUMB,0.77401,0.60964,0.27192,0.10447
0,0,pose_LEFT_HIP,0.99931,0.52189,0.53876,0.10886
0,0,pose_RIGHT_HIP,0.99929,0.5075,0.53868,-0.10894
0,0,pose_LEFT_KNEE,0.69337,0.55071,0.76262,0.18553
0,0,pose_RIGHT_KNEE,0.97389,0.47676,0.76881,-0.07771
0,0,pose_LEFT_ANKLE,0.84359,0.56095,0.96793,0.31002
0,0,pose_RIGHT_ANKLE,0.96914,0.41164,0.97504,0.00643
0,0,pose_LEFT_HEEL,0.78542,0.55009,1.0263,0.31732
0,0,pose_RIGHT_HEEL,0.89835,0.39625,0.99155,0.01281
0,0,pose_LEFT_FOOT_INDEX,0.83887,0.61137,0.98683,0.26315
0,0,pose_RIGHT_FOOT_INDEX,0.94274,0.4189,1.01462,-0.06467
2,128,pose_LEFT_SHOULDER,0.99965,0.50825,0.22222,0.21371
2,128,pose_RIGHT_SHOULDER,0.99995,0.50038,0.20684,-0.14304
2,128,pose_LEFT_ELBOW,0.08687,0.54801,0.35539,0.14851
2,128,pose_RIGHT_ELBOW,0.96571,0.54613,0.34851,-0.11164
2,128,pose_LEFT_WRIST,0.21121,0.59842,0.31076,-0.04853
2,128,pose_RIGHT_WRIST,0.88126,0.59801,0.29314,0.0925
2,128,pose_LEFT_PINKY,0.2409,0.61314,0.29391,-0.07903
2,128,pose_RIGHT_PINKY,0.82611,0.61727,0.27546,0.09484
2,128,pose_LEFT_INDEX,0.25151,0.61547,0.28189,-0.08739
2,128,pose_RIGHT_INDEX,0.81455,0.61362,0.2608,0.09087
2,128,pose_LEFT_THUMB,0.25347,0.61393,0.29306,-0.06275
2,128,pose_RIGHT_THUMB,0.77462,0.60678,0.26866,0.09798
2,128,pose_LEFT_HIP,0.99927,0.52409,0.5356,0.10918
2,128,pose_RIGHT_HIP,0.99922,0.50726,0.53522,-0.10917
2,128,pose_LEFT_KNEE,0.6989,0.55003,0.75251,0.1618
2,128,pose_RIGHT_KNEE,0.9746,0.48012,0.76561,-0.10606
2,128,pose_LEFT_ANKLE,0.84555,0.55966,0.96554,0.25493
2,128,pose_RIGHT_ANKLE,0.96881,0.41521,0.97431,-0.0481
2,128,pose_LEFT_HEEL,0.78937,0.5488,0.99133,0.25849
2,128,pose_RIGHT_HEEL,0.89555,0.39805,0.98849,-0.04422
2,128,pose_LEFT_FOOT_INDEX,0.83903,0.60123,0.98701,0.20263
2,128,pose_RIGHT_FOOT_INDEX,0.94173,0.44746,1.04148,-0.1268
4,256,pose_LEFT_SHOULDER,0.99958,0.49952,0.2236,0.19489
4,256,pose_RIGHT_SHOULDER,0.99995,0.4899,0.20563,-0.15095
4,256,pose_LEFT_ELBOW,0.0835,0.53703,0.35946,0.11257
4,256,pose_RIGHT_ELBOW,0.96314,0.53391,0.35232,-0.13051
4,256,pose_LEFT_WRIST,0.20445,0.58666,0.31946,-0.08997
4,256,pose_RIGHT_WRIST,0.87407,0.58936,0.29425,0.06319
4,256,pose_LEFT_PINKY,0.23534,0.60574,0.29462,-0.12122
4,256,pose_RIGHT_PINKY,0.8187,0.60655,0.27925,0.06518
4,256,pose_LEFT_INDEX,0.24587,0.61255,0.29445,-0.12588
4,256,pose_RIGHT_INDEX,0.8068,0.6026,0.26126,0.06188
4,256,pose_LEFT_THUMB,0.24834,0.60566,0.29928,-0.10241
4,256,pose_RIGHT_THUMB,0.7654,0.59858,0.26867,0.0685
4,256,pose_LEFT_HIP,0.99913,0.52166,0.53719,0.10708
4,256,pose_RIGHT_HIP,0.99912,0.50174,0.53534,-0.10706
4,256,pose_LEFT_KNEE,0.69229,0.54405,0.74706,0.18123
4,256,pose_RIGHT_KNEE,0.9734,0.47977,0.76636,-0.09939
4,256,pose_LEFT_ANKLE,0.83493,0.55781,0.95688,0.28308
4,256,pose_RIGHT_ANKLE,0.9652,0.42035,0.97571,-0.04571
4,256,pose_LEFT_HEEL,0.78175,0.54913,0.98238,0.28835
4,256,pose_RIGHT_HEEL,0.88501,0.4046,0.98884,-0.04195
4,256,pose_LEFT_FOOT_INDEX,0.82505,0.59696,0.98577,0.2387
4,256,pose_RIGHT_FOOT_INDEX,0.93366,0.45541,1.04151,-0.12708
6,400,pose_LEFT_SHOULDER,0.99953,0.49782,0.22425,0.17689
6,400,pose_RIGHT_SHOULDER,0.99995,0.46854,0.20575,-0.17811
6,400,pose_LEFT_ELBOW,0.08013,0.52019,0.36463,0.11022
6,400,pose_RIGHT_ELBOW,0.96467,0.50613,0.38131,-0.13708
6,400,pose_LEFT_WRIST,0.19857,0.56648,0.32474,-0.10772
6,400,pose_RIGHT_WRIST,0.87754,0.56716,0.31109,0.07211
6,400,pose_LEFT_PINKY,0.23111,0.58542,0.31421,-0.14169
6,400,pose_RIGHT_PINKY,0.82225,0.58611,0.29031,0.07471
6,400,pose_LEFT_INDEX,0.24175,0.58188,0.2951,-0.14847
6,400,pose_RIGHT_INDEX,0.81068,0.58161,0.27156,0.0712
6,400,pose_LEFT_THUMB,0.24527,0.57962,0.30521,-0.1211
6,400,pose_RIGHT_THUMB,0.76967,0.57354,0.27931,0.07699
6,400,pose_LEFT_HIP,0.99889,0.51476,0.54594,0.10642
6,400,pose_RIGHT_HIP,0.99893,0.48871,0.54428,-0.10636
6,400,pose_LEFT_KNEE,0.69231,0.54691,0.75754,0.17878
6,400,pose_RIGHT_KNEE,0.97281,0.46781,0.77752,-0.06574
6,400,pose_LEFT_ANKLE,0.82243,0.56141,0.96155,0.28693
6,400,pose_RIGHT_ANKLE,0.95995,0.41773,0.97857,0.03828
6,400,pose_LEFT_HEEL,0.77172,0.55295,0.98872,0.29262
6,400,pose_RIGHT_HEEL,0.87078,0.40427,0.99126,0.0473
6,400,pose_LEFT_FOOT_INDEX,0.81144,0.60865,0.98632,0.23634
6,400,pose_RIGHT_FOOT_INDEX,0.92469,0.45525,1.05546,-0.03867
8,528,pose_LEFT_SHOULDER,0.99949,0.49364,0.22075,0.17907
8,528,pose_RIGHT_SHOULDER,0.99995,0.45337,0.20468,-0.18113
8,528,pose_LEFT_ELBOW,0.08137,0.50949,0.36411,0.1072
8,528,pose_RIGHT_ELBOW,0.96657,0.4841,0.38733,-0.14895
8,528,pose_LEFT_WRIST,0.20205,0.56146,0.32607,-0.11973
8,528,pose_RIGHT_WRIST,0.88396,0.5589,0.32877,0.06903
8,528,pose_LEFT_PINKY,0.23449,0.58131,0.31103,-0.15606
8,528,pose_RIGHT_PINKY,0.8272,0.58107,0.31276,0.07368
8,528,pose_LEFT_INDEX,0.24544,0.57967,0.2959,-0.16296
8,528,pose_RIGHT_INDEX,0.81583,0.57731,0.29178,0.07051
8,528,pose_LEFT_THUMB,0.25047,0.5717,0.30411,-0.13365
8,528,pose_RIGHT_THUMB,0.77517,0.56962,0.29883,0.07704
8,528,pose_LEFT_HIP,0.99844,0.51389,0.55604,0.10436
8,528,pose_RIGHT_HIP,0.9985,0.48423,0.55718,-0.10423
8,528,pose_LEFT_KNEE,0.69946,0.55554,0.77522,0.14469
8,528,pose_RIGHT_KNEE,0.97044,0.46203,0.79184,-0.059
8,528,pose_LEFT_ANKLE,0.80504,0.56255,0.98298,0.24522
8,528,pose_RIGHT_ANKLE,0.95008,0.41764,0.98894,0.06721
8,528,pose_LEFT_HEEL,0.75324,0.55204,1.03375,0.24904
8,528,pose_RIGHT_HEEL,0.84672,0.40324,1.00458,0.07817
8,528,pose_LEFT_FOOT_INDEX,0.79075,0.60577,1.04522,0.1739
8,528,pose_RIGHT_FOOT_INDEX,0.90941,0.45413,1.08171,-0.01746
10,656,pose_LEFT_SHOULDER,0.99943,0.47769,0.21292,0.18843
10,656,pose_RIGHT_SHOULDER,0.99994,0.46307,0.20024,-0.15931
10,656,pose_LEFT_ELBOW,0.08244,0.49868,0.35415,0.16275
10,656,pose_RIGHT_ELBOW,0.96599,0.48981,0.38253,-0.11399
10,656,pose_LEFT_WRIST,0.19863,0.55957,0.3223,0.00753
10,656,pose_RIGHT_WRIST,0.88528,0.5582,0.33221,0.09804
10,656,pose_LEFT_PINKY,0.23163,0.577,0.31052,-0.01905
10,656,pose_RIGHT_PINKY,0.82983,0.57871,0.31827,0.10521
10,656,pose_LEFT_INDEX,0.24276,0.57903,0.29595,-0.03311
10,656,pose_RIGHT_INDEX,0.81938,0.57436,0.29503,0.09618
10,656,pose_LEFT_THUMB,0.24999,0.57176,0.30292,-0.00785
10,656,pose_RIGHT_THUMB,0.78028,0.56588,0.30113,0.10242
10,656,pose_LEFT_HIP,0.99785,0.50826,0.55308,0.10377
10,656,pose_RIGHT_HIP,0.99781,0.48682,0.55408,-0.10363
10,656,pose_LEFT_KNEE,0.68037,0.55431,0.77433,0.1371
10,656,pose_RIGHT_KNEE,0.96072,0.46356,0.78842,-0.08162
10,656,pose_LEFT_ANKLE,0.75754,0.57305,0.97993,0.21912
10,656,pose_RIGHT_ANKLE,0.92356,0.41737,0.99594,0.00323
10,656,pose_LEFT_HEEL,0.7123,0.56354,1.03332,0.22157
10,656,pose_RIGHT_HEEL,0.81284,0.40627,1.00812,0.01135
10,656,pose_LEFT_FOOT_INDEX,0.73631,0.61486,1.02778,0.16463
10,656,pose_RIGHT_FOOT_INDEX,0.86843,0.46249,1.07885,-0.06739
12,800,pose_LEFT_SHOULDER,0.99939,0.49198,0.21542,0.19057
12,800,pose_RIGHT_SHOULDER,0.99994,0.4706,0.20745,-0.15262
12,800,pose_LEFT_ELBOW,0.07974,0.52491,0.35747,0.13354
12,800,pose_RIGHT_ELBOW,0.96529,0.50789,0.37875,-0.1272
12,800,pose_LEFT_WRIST,0.19024,0.56868,0.33214,-0.07561
12,800,pose_RIGHT_WRIST,0.87881,0.57064,0.33043,0.07282
12,800,pose_LEFT_PINKY,0.22397,0.59151,0.31539,-0.11069
12,800,pose_RIGHT_PINKY,0.82277,0.59127,0.31523,0.07281
12,800,pose_LEFT_INDEX,0.23553,0.58415,0.3052,-0.12514
12,800,pose_RIGHT_INDEX,0.81288,0.58742,0.29362,0.0682
12,800,pose_LEFT_THUMB,0.2437,0.58596,0.30779,-0.09218
12,800,pose_RIGHT_THUMB,0.77274,0.5817,0.29939,0.07837
12,800,pose_LEFT_HIP,0.99788,0.5206,0.54697,0.10364
12,800,pose_RIGHT_HIP,0.99793,0.49272,0.55222,-0.10352
12,800,pose_LEFT_KNEE,0.69466,0.55924,0.7675,0.18609
12,800,pose_RIGHT_KNEE,0.96259,0.46588,0.782,-0.08812
12,800,pose_LEFT_ANKLE,0.76702,0.59126,0.97115,0.30602
12,800,pose_RIGHT_ANKLE,0.92545,0.41786,0.99343,0.00161
12,800,pose_LEFT_HEEL,0.71673,0.58203,0.99162,0.31322
12,800,pose_RIGHT_HEEL,0.80442,0.40672,1.00751,0.01045
12,800,pose_LEFT_FOOT_INDEX,0.73909,0.64216,0.99441,0.25585
12,800,pose_RIGHT_FOOT_INDEX,0.86763,0.45101,1.07469,-0.07751
14,928,pose_LEFT_SHOULDER,0.99907,0.49917,0.22349,0.1707
14,928,pose_RIGHT_SHOULDER,0.99987,0.49789,0.21922,-0.18775
14,928,pose_LEFT_ELBOW,0.07815,0.52744,0.35028,0.23285
14,928,pose_RIGHT_ELBOW,0.95554,0.54252,0.36989,-0.18426
14,928,pose_LEFT_WRIST,0.1825,0.58405,0.31536,0.19999
14,928,pose_RIGHT_WRIST,0.85999,0.60618,0.30808,-0.02829
14,928,pose_LEFT_PINKY,0.21577,0.60125,0.30355,0.19808
14,928,pose_RIGHT_PINKY,0.80504,0.62144,0.28234,-0.03169
14,928,pose_LEFT_INDEX,0.22706,0.60481,0.28962,0.17608
14,928,pose_RIGHT_INDEX,0.79496,0.61799,0.26324,-0.02601
14,928,pose_LEFT_THUMB,0.23469,0.59959,0.2961,0.18661
14,928,pose_RIGHT_THUMB,0.75094,0.61002,0.27291,-0.02015
14,928,pose_LEFT_HIP,0.99761,0.53039,0.55304,0.10445
14,928,pose_RIGHT_HIP,0.99777,0.52442,0.55704,-0.10442
14,928,pose_LEFT_KNEE,0.67151,0.56456,0.77611,0.18047
14,928,pose_RIGHT_KNEE,0.95282,0.49761,0.80556,-0.10292
14,928,pose_LEFT_ANKLE,0.76449,0.5762,0.97905,0.28425
14,928,pose_RIGHT_ANKLE,0.9253,0.41891,0.99668,-0.02221
14,928,pose_LEFT_HEEL,0.71914,0.56834,1.01541,0.28884
14,928,pose_RIGHT_HEEL,0.80389,0.43159,1.06589,-0.01592
14,928,pose_LEFT_FOOT_INDEX,0.73987,0.61528,1.00632,0.23345
14,928,pose_RIGHT_FOOT_INDEX,0.87071,0.46528,1.08148,-0.09525
16,1056,pose_LEFT_SHOULDER,0.99623,0.53949,0.25759,0.13929
16,1056,pose_RIGHT_SHOULDER,0.99927,0.54816,0.26098,-0.17731
16,1056,pose_LEFT_ELBOW,0.07191,0.56013,0.34107,0.25588
16,1056,pose_RIGHT_ELBOW,0.94942,0.5775,0.36758,-0.27521
16,1056,pose_LEFT_WRIST,0.16213,0.60844,0.29538,0.31639
16,1056,pose_RIGHT_WRIST,0.85785,0.64057,0.29022,-0.27863
16,1056,pose_LEFT_PINKY,0.19592,0.61946,0.27809,0.33094
16,1056,pose_RIGHT_PINKY,0.81069,0.65688,0.26138,-0.29883
16,1056,pose_LEFT_INDEX,0.2049,0.62555,0.26776,0.31182
16,1056,pose_RIGHT_INDEX,0.80087,0.65178,0.24556,-0.28715
16,1056,pose_LEFT_THUMB,0.21246,0.62205,0.27553,0.30855
16,1056,pose_RIGHT_THUMB,0.75614,0.6454,0.25618,-0.27214
16,1056,pose_LEFT_HIP,0.99671,0.56202,0.57886,0.07971
16,1056,pose_RIGHT_HIP,0.99688,0.58597,0.5897,-0.07974
16,1056,pose_LEFT_KNEE,0.67287,0.50634,0.78309,0.10446
16,1056,pose_RIGHT_KNEE,0.90555,0.58928,0.80783,-0.02654
16,1056,pose_LEFT_ANKLE,0.7706,0.43466,0.9734,0.15393
16,1056,pose_RIGHT_ANKLE,0.90919,0.61516,0.98245,0.04269
16,1056,pose_LEFT_HEEL,0.74699,0.42181,0.98893,0.15587
16,1056,pose_RIGHT_HEEL,0.82043,0.57976,1.04987,0.05029
16,1056,pose_LEFT_FOOT_INDEX,0.73926,0.46239,1.03638,0.10779
16,1056,pose_RIGHT_FOOT_INDEX,0.85556,0.61588,1.03954,-0.00966
18,1168,pose_LEFT_SHOULDER,0.9965,0.56334,0.24069,0.14611
18,1168,pose_RIGHT_SHOULDER,0.99933,0.54596,0.23397,-0.22746
18,1168,pose_LEFT_ELBOW,0.07194,0.61458,0.35512,0.11706
18,1168,pose_RIGHT_ELBOW,0.95403,0.60151,0.3681,-0.22843
18,1168,pose_LEFT_WRIST,0.17319,0.65938,0.27374,-0.08054
18,1168,pose_RIGHT_WRIST,0.86911,0.65389,0.28191,-0.06236
18,1168,pose_LEFT_PINKY,0.21159,0.6706,0.24734,-0.11006
18,1168,pose_RIGHT_PINKY,0.82518,0.66981,0.24965,-0.06582
18,1168,pose_LEFT_INDEX,0.2194,0.66421,0.22659,-0.11827
18,1168,pose_RIGHT_INDEX,0.81575,0.66068,0.23017,-0.06688
18,1168,pose_LEFT_THUMB,0.22522,0.66105,0.2352,-0.09377
18,1168,pose_RIGHT_THUMB,0.77373,0.65545,0.24019,-0.05506
18,1168,pose_LEFT_HIP,0.99548,0.60232,0.54741,0.11356
18,1168,pose_RIGHT_HIP,0.9962,0.59173,0.55686,-0.11332
18,1168,pose_LEFT_KNEE,0.64321,0.61531,0.7656,0.17352
18,1168,pose_RIGHT_KNEE,0.90099,0.61481,0.79987,-0.10442
18,1168,pose_LEFT_ANKLE,0.75554,0.55085,0.95146,0.25204
18,1168,pose_RIGHT_ANKLE,0.91193,0.58753,1.02319,-0.05954
18,1168,pose_LEFT_HEEL,0.75275,0.53151,0.97314,0.25495
18,1168,pose_RIGHT_HEEL,0.84295,0.56961,1.0634,-0.05677
18,1168,pose_LEFT_FOOT_INDEX,0.74015,0.5717,1.00269,0.2102
18,1168,pose_RIGHT_FOOT_INDEX,0.86381,0.62251,1.06841,-0.13402
20,1248,pose_LEFT_SHOULDER,0.99688,0.55846,0.2333,0.12026
20,1248,pose_RIGHT_SHOULDER,0.99941,0.56328,0.23252,-0.23134
20,1248,pose_LEFT_ELBOW,0.066,0.59756,0.35345,0.23748
20,1248,pose_RIGHT_ELBOW,0.95693,0.61629,0.36852,-0.20935
20,1248,pose_LEFT_WRIST,0.16623,0.65273,0.27682,0.26568
20,1248,pose_RIGHT_WRIST,0.87954,0.66658,0.26843,-0.04221
20,1248,pose_LEFT_PINKY,0.20915,0.67167,0.25636,0.27021
20,1248,pose_RIGHT_PINKY,0.83954,0.67946,0.24056,-0.0507
20,1248,pose_LEFT_INDEX,0.21635,0.66389,0.23409,0.24499
20,1248,pose_RIGHT_INDEX,0.8307,0.66988,0.22156,-0.05025
20,1248,pose_LEFT_THUMB,0.22298,0.6617,0.24108,0.25276
20,1248,pose_RIGHT_THUMB,0.79085,0.66502,0.23137,-0.03794
20,1248,pose_LEFT_HIP,0.99427,0.61116,0.54048,0.1143
20,1248,pose_RIGHT_HIP,0.99588,0.61786,0.55466,-0.11417
20,1248,pose_LEFT_KNEE,0.56215,0.64004,0.70063,0.29805
20,1248,pose_RIGHT_KNEE,0.88332,0.63991,0.78313,-0.01386
20,1248,pose_LEFT_ANKLE,0.65732,0.61243,0.84656,0.48083
20,1248,pose_RIGHT_ANKLE,0.88407,0.61011,0.97366,0.09816
20,1248,pose_LEFT_HEEL,0.683,0.59963,0.87734,0.49665
20,1248,pose_RIGHT_HEEL,0.83864,0.59867,1.04014,0.10937
20,1248,pose_LEFT_FOOT_INDEX,0.66399,0.64545,0.86534,0.48778
20,1248,pose_RIGHT_FOOT_INDEX,0.8364,0.66022,1.00757,0.04592
22,1328,pose_LEFT_SHOULDER,0.99703,0.5653,0.22559,0.15831
22,1328,pose_RIGHT_SHOULDER,0.99941,0.56362,0.2298,-0.221
22,1328,pose_LEFT_ELBOW,0.06042,0.61226,0.34808,0.23055
22,1328,pose_RIGHT_ELBOW,0.9593,0.62328,0.35888,-0.23615
22,1328,pose_LEFT_WRIST,0.15731,0.66908,0.372,0.1624
22,1328,pose_RIGHT_WRIST,0.89033,0.6798,0.25363,-0.10909
22,1328,pose_LEFT_PINKY,0.20508,0.68701,0.37841,0.15536
22,1328,pose_RIGHT_PINKY,0.8559,0.69006,0.23274,-0.11736
22,1328,pose_LEFT_INDEX,0.21177,0.68825,0.36522,0.13476
22,1328,pose_RIGHT_INDEX,0.84859,0.6825,0.21735,-0.11354
22,1328,pose_LEFT_THUMB,0.21784,0.68139,0.36359,0.14935
22,1328,pose_RIGHT_THUMB,0.80931,0.67707,0.22661,-0.10164
22,1328,pose_LEFT_HIP,0.99176,0.62928,0.52349,0.11356
22,1328,pose_RIGHT_HIP,0.99428,0.63616,0.53578,-0.11339
22,1328,pose_LEFT_KNEE,0.51482,0.71182,0.68083,0.14483
22,1328,pose_RIGHT_KNEE,0.87831,0.7277,0.71779,-0.11801
22,1328,pose_LEFT_ANKLE,0.58698,0.62615,0.83632,0.26945
22,1328,pose_RIGHT_ANKLE,0.86234,0.65774,0.88055,0.00808
22,1328,pose_LEFT_HEEL,0.62173,0.60681,0.85081,0.2812
22,1328,pose_RIGHT_HEEL,0.83566,0.6382,0.89701,0.02384
22,1328,pose_LEFT_FOOT_INDEX,0.60653,0.62805,0.88506,0.29862
22,1328,pose_RIGHT_FOOT_INDEX,0.82209,0.6713,0.93738,0.01154
24,1408,pose_LEFT_SHOULDER,0.99656,0.56603,0.22382,0.1469
24,1408,pose_RIGHT_SHOULDER,0.99937,0.56817,0.2278,-0.22754
24,1408,pose_LEFT_ELBOW,0.0529,0.6104,0.35145,0.27286
24,1408,pose_RIGHT_ELBOW,0.9516,0.62129,0.37394,-0.27902
24,1408,pose_LEFT_WRIST,0.1463,0.6727,0.31418,0.26596
24,1408,pose_RIGHT_WRIST,0.88905,0.67331,0.29409,-0.18635
24,1408,pose_LEFT_PINKY,0.19679,0.69062,0.30137,0.27156
24,1408,pose_RIGHT_PINKY,0.85939,0.68944,0.27885,-0.19423
24,1408,pose_LEFT_INDEX,0.20317,0.69502,0.2805,0.24549
24,1408,pose_RIGHT_INDEX,0.85262,0.68079,0.24323,-0.1893
24,1408,pose_LEFT_THUMB,0.20998,0.68861,0.28681,0.25229
24,1408,pose_RIGHT_THUMB,0.80944,0.67266,0.25245,-0.17916
24,1408,pose_LEFT_HIP,0.98952,0.6297,0.52872,0.11323
24,1408,pose_RIGHT_HIP,0.99092,0.64029,0.53335,-0.11305
24,1408,pose_LEFT_KNEE,0.49726,0.66425,0.68953,0.14515
24,1408,pose_RIGHT_KNEE,0.85044,0.71866,0.64732,-0.02533
24,1408,pose_LEFT_ANKLE,0.5357,0.64031,0.89821,0.21895
24,1408,pose_RIGHT_ANKLE,0.81303,0.73153,0.86721,0.09096
24,1408,pose_LEFT_HEEL,0.58799,0.62717,0.92842,0.22454
24,1408,pose_RIGHT_HEEL,0.80878,0.72022,0.91754,0.10259
24,1408,pose_LEFT_FOOT_INDEX,0.56007,0.66704,0.928,0.20099
24,1408,pose_RIGHT_FOOT_INDEX,0.77328,0.78023,0.86772,0.07275
26,1504,pose_LEFT_SHOULDER,0.99707,0.57167,0.22975,0.11287
26,1504,pose_RIGHT_SHOULDER,0.99943,0.58197,0.24167,-0.22863
26,1504,pose_LEFT_ELBOW,0.04582,0.62413,0.34994,0.21403
26,1504,pose_RIGHT_ELBOW,0.93436,0.64583,0.38302,-0.23736
26,1504,pose_LEFT_WRIST,0.12872,0.68662,0.32967,0.18984
26,1504,pose_RIGHT_WRIST,0.86471,0.70224,0.30192,-0.10972
26,1504,pose_LEFT_PINKY,0.17579,0.70346,0.32293,0.18763
26,1504,pose_RIGHT_PINKY,0.83807,0.71661,0.28511,-0.12325
26,1504,pose_LEFT_INDEX,0.18115,0.70707,0.30791,0.16022
26,1504,pose_RIGHT_INDEX,0.83125,0.70826,0.25575,-0.11719
26,1504,pose_LEFT_THUMB,0.18857,0.70112,0.31543,0.17637
26,1504,pose_RIGHT_THUMB,0.78556,0.69981,0.26327,-0.10271
26,1504,pose_LEFT_HIP,0.99145,0.63863,0.53421,0.10002
26,1504,pose_RIGHT_HIP,0.99237,0.65911,0.51898,-0.0999
26,1504,pose_LEFT_KNEE,0.5414,0.66522,0.73557,0.1588
26,1504,pose_RIGHT_KNEE,0.76554,0.7597,0.43859,0.12442
26,1504,pose_LEFT_ANKLE,0.56436,0.64524,0.95548,0.23085
26,1504,pose_RIGHT_ANKLE,0.69598,0.77032,0.56945,0.39603
26,1504,pose_LEFT_HEEL,0.63983,0.63615,0.97774,0.23596
26,1504,pose_RIGHT_HEEL,0.73849,0.75784,0.6041,0.42663
26,1504,pose_LEFT_FOOT_INDEX,0.55366,0.68082,0.98891,0.21002
26,1504,pose_RIGHT_FOOT_INDEX,0.66081,0.80873,0.56705,0.47161
28,1584,pose_LEFT_SHOULDER,0.99749,0.58651,0.24078,0.11962
28,1584,pose_RIGHT_SHOULDER,0.99952,0.58657,0.24981,-0.26217
28,1584,pose_LEFT_ELBOW,0.04081,0.63332,0.39152,0.17844
28,1584,pose_RIGHT_ELBOW,0.9128,0.65315,0.39814,-0.25059
28,1584,pose_LEFT_WRIST,0.11447,0.70254,0.40475,0.10811
28,1584,pose_RIGHT_WRIST,0.83613,0.70964,0.34889,-0.11403
28,1584,pose_LEFT_PINKY,0.15689,0.72292,0.40245,0.10619
28,1584,pose_RIGHT_PINKY,0.81423,0.73851,0.33213,-0.12666
28,1584,pose_LEFT_INDEX,0.1617,0.72671,0.39498,0.07509
28,1584,pose_RIGHT_INDEX,0.80863,0.73283,0.30505,-0.11663
28,1584,pose_LEFT_THUMB,0.17007,0.71819,0.3972,0.0908
28,1584,pose_RIGHT_THUMB,0.76521,0.7247,0.31003,-0.104
28,1584,pose_LEFT_HIP,0.99294,0.65067,0.5335,0.12243
28,1584,pose_RIGHT_HIP,0.99342,0.65936,0.51298,-0.12234
28,1584,pose_LEFT_KNEE,0.57736,0.66971,0.76527,0.12135
28,1584,pose_RIGHT_KNEE,0.74438,0.7763,0.38812,-0.00139
28,1584,pose_LEFT_ANKLE,0.60735,0.64669,0.9779,0.13763
28,1584,pose_RIGHT_ANKLE,0.68805,0.91504,0.3411,0.10324
28,1584,pose_LEFT_HEEL,0.69067,0.639,0.99233,0.13777
28,1584,pose_RIGHT_HEEL,0.73797,0.92971,0.36349,0.11079
28,1584,pose_LEFT_FOOT_INDEX,0.58081,0.6815,1.03553,0.09242
28,1584,pose_RIGHT_FOOT_INDEX,0.64659,0.96071,0.24142,0.07624
30,1664,pose_LEFT_SHOULDER,0.99779,0.59906,0.24309,0.05696
30,1664,pose_RIGHT_SHOULDER,0.99955,0.59175,0.25758,-0.2909
30,1664,pose_LEFT_ELBOW,0.04309,0.65781,0.39625,0.08954
30,1664,pose_RIGHT_ELBOW,0.91133,0.66363,0.39775,-0.28556
30,1664,pose_LEFT_WRIST,0.10915,0.73538,0.45196,-0.00516
30,1664,pose_RIGHT_WRIST,0.84273,0.70999,0.29073,-0.17666
30,1664,pose_LEFT_PINKY,0.14633,0.75409,0.46661,-0.00915
30,1664,pose_RIGHT_PINKY,0.82058,0.72533,0.25535,-0.1937
30,1664,pose_LEFT_INDEX,0.15077,0.75762,0.46848,-0.04281
30,1664,pose_RIGHT_INDEX,0.81534,0.71861,0.23576,-0.18069
30,1664,pose_LEFT_THUMB,0.1614,0.75006,0.46976,-0.02322
30,1664,pose_RIGHT_THUMB,0.77176,0.71072,0.2495,-0.16677
30,1664,pose_LEFT_HIP,0.99392,0.6669,0.51805,0.11895
30,1664,pose_RIGHT_HIP,0.99391,0.66259,0.50976,-0.11871
30,1664,pose_LEFT_KNEE,0.60439,0.68338,0.74035,0.11281
30,1664,pose_RIGHT_KNEE,0.75297,0.77584,0.39898,-0.02709
30,1664,pose_LEFT_ANKLE,0.64516,0.67599,0.95414,0.14606
30,1664,pose_RIGHT_ANKLE,0.70978,0.90709,0.38382,0.08681
30,1664,pose_LEFT_HEEL,0.73213,0.66896,0.96324,0.14765
30,1664,pose_RIGHT_HEEL,0.76013,0.91874,0.40424,0.09626
30,1664,pose_LEFT_FOOT_INDEX,0.60506,0.71001,0.98801,0.0959
30,1664,pose_RIGHT_FOOT_INDEX,0.66435,0.95147,0.29889,0.0606
32,1744,pose_LEFT_SHOULDER,0.99805,0.59668,0.24341,0.09525
32,1744,pose_RIGHT_SHOULDER,0.99955,0.59943,0.24999,-0.21927
32,1744,pose_LEFT_ELBOW,0.04055,0.65052,0.40351,0.12983
32,1744,pose_RIGHT_ELBOW,0.90813,0.66971,0.38083,-0.21389
